Date,Day,Month,Year,SolRadiation (MJ/m²/day),TempMin (°C),TempMax (°C),RelHumMin (%),RelHumMax (%),net radiation name,net radiation,SurplusCal,DeficitCal,deficit,surplus,,,,,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,,,,,,,,,,
8/26/2019,26,8,2019,15.264,22.5,28,77,97,surplus,81.03979002,surplus,deficit,-0.012493786,1.012493786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/27/2019,27,8,2019,15.84,22.5,30,65,96,surplus,70.37253254,surplus,deficit,-0.014414927,1.014414927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/28/2019,28,8,2019,13.176,23,29,64,94,surplus,49.59003842,surplus,deficit,-0.02058035,1.02058035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/2019,29,8,2019,15.588,23,29.5,55,97,surplus,39.89020525,surplus,deficit,-0.025713415,1.025713415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/30/2019,30,8,2019,18.216,21.5,30.5,68,94,surplus,79.1381171,surplus,deficit,-0.012797851,1.012797851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/31/2019,31,8,2019,18.288,21.5,30,63,95,surplus,54.77613689,surplus,deficit,-0.018595609,1.018595609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/1/2019,1,9,2019,15.83485714,21,27,74,94,surplus,38.30647796,surplus,deficit,-0.026804996,1.026804996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/2/2019,2,9,2019,15.66,21.2,27,80,96,surplus,60.2173155,surplus,deficit,-0.016886953,1.016886953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/3/2019,3,9,2019,15.084,22.5,28.5,68,94,surplus,54.78828413,surplus,deficit,-0.018591409,1.018591409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/4/2019,4,9,2019,12.06,22.5,30,71,94,surplus,68.86379368,surplus,deficit,-0.014735398,1.014735398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/5/2019,5,9,2019,13.824,23,29.5,71,94,surplus,76.45554327,surplus,deficit,-0.013252837,1.013252837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/6/2019,6,9,2019,14.58,23,25.5,87,95,surplus,73.88526095,surplus,deficit,-0.013720195,1.013720195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/7/2019,7,9,2019,15.552,21.5,29,70,94,surplus,56.42597448,surplus,deficit,-0.018042082,1.018042082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/8/2019,8,9,2019,14.472,22.5,30,63,93,surplus,53.50352368,surplus,deficit,-0.019046341,1.019046341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/9/2019,9,9,2019,15.66,22.5,28.5,28.5,69,deficit,-114.5062469,surplus,deficit,0.00865754,0.99134246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/10/2019,10,9,2019,10.512,23,27,79,96,surplus,57.78252544,surplus,deficit,-0.017611052,1.017611052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/11/2019,11,9,2019,15.588,22.5,26.5,85,96,surplus,82.16097525,surplus,deficit,-0.012321193,1.012321193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/12/2019,12,9,2019,12.204,22.5,28,74,94,surplus,55.84913939,surplus,deficit,-0.018231827,1.018231827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/2019,13,9,2019,18.324,22.5,30,64,95,surplus,72.89787469,surplus,deficit,-0.013908617,1.013908617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/14/2019,14,9,2019,15.588,22,27,70,95,surplus,40.43437846,surplus,deficit,-0.025358584,1.025358584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/15/2019,15,9,2019,17.388,21.5,30,68,94,surplus,68.76835611,surplus,deficit,-0.01475615,1.01475615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/16/2019,16,9,2019,17.352,22,29.5,70,92,surplus,70.57622523,surplus,deficit,-0.014372726,1.014372726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/17/2019,17,9,2019,16.56,23.5,30,62,93,surplus,69.08287562,surplus,deficit,-0.014687981,1.014687981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/18/2019,18,9,2019,15.588,23,30.5,66,95,surplus,83.57005027,surplus,deficit,-0.012110929,1.012110929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/19/2019,19,9,2019,10.728,22.5,27.5,77,95,surplus,53.58975285,surplus,deficit,-0.019015111,1.019015111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/20/2019,20,9,2019,16.38,22.5,29.5,63,96,surplus,59.08232139,surplus,deficit,-0.017216943,1.017216943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/21/2019,21,9,2019,17.568,23,31,65,96,surplus,98.54736112,surplus,deficit,-0.010251431,1.010251431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2019,22,9,2019,15.588,21.5,30,66,95,surplus,58.51149267,surplus,deficit,-0.017387829,1.017387829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2019,23,9,2019,20.088,21.5,29.61428571,65,96,surplus,63.6667813,surplus,deficit,-0.015957418,1.015957418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/2019,24,9,2019,18.468,21.5,29.74489796,54,99,surplus,26.65901339,surplus,deficit,-0.03897266,1.03897266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/25/2019,25,9,2019,17.244,22,30.5,66,95,surplus,77.02408055,surplus,deficit,-0.013153727,1.013153727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/26/2019,26,9,2019,18.108,23.6,30,69,96,surplus,110.5895302,surplus,deficit,-0.009124959,1.009124959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/27/2019,27,9,2019,16.344,22,29,66,95,surplus,53.99506214,surplus,deficit,-0.018869683,1.018869683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/28/2019,28,9,2019,14.724,22.5,28.5,60,95,surplus,33.23689642,surplus,deficit,-0.031020356,1.031020356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/29/2019,29,9,2019,19.116,23,29,64,95,surplus,68.40499842,surplus,deficit,-0.014835695,1.014835695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/2019,30,9,2019,15.588,21,31,79,98,surplus,116.6053583,surplus,deficit,-0.008650118,1.008650118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/1/2019,1,10,2019,17.08457143,20,27,86,97,surplus,69.42780385,surplus,deficit,-0.014613943,1.014613943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/2/2019,2,10,2019,15.588,22.5,30,71,97,surplus,91.30484865,surplus,deficit,-0.011073603,1.011073603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/3/2019,3,10,2019,18.216,20.5,29,68,97,surplus,50.0320479,surplus,deficit,-0.020394824,1.020394824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/4/2019,4,10,2019,16.66579592,21.5,27.5,82,98,surplus,84.04175781,surplus,deficit,-0.012042134,1.012042134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/5/2019,5,10,2019,15.588,22,27,80,98,surplus,73.3974382,surplus,deficit,-0.013812643,1.013812643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/6/2019,6,10,2019,20.304,22,31.5,60,97,surplus,83.06398491,surplus,deficit,-0.012185613,1.012185613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/7/2019,7,10,2019,15.588,21.5,30,64,98,surplus,57.90123449,surplus,deficit,-0.017574311,1.017574311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/8/2019,8,10,2019,17.00490962,23.5,27,86,94,surplus,108.1737916,surplus,deficit,-0.009330639,1.009330639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/9/2019,9,10,2019,17.64,22,26.5,80,93,surplus,62.74601348,surplus,deficit,-0.016195378,1.016195378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/10/2019,10,10,2019,15.588,22.5,29.5,73,92,surplus,80.30150824,surplus,deficit,-0.012610101,1.012610101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/11/2019,11,10,2019,15.588,23.5,27,78,93,surplus,76.29793584,surplus,deficit,-0.013280577,1.013280577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/12/2019,12,10,2019,19.44,23,27,78,94,surplus,86.61709772,surplus,deficit,-0.01167991,1.01167991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/13/2019,13,10,2019,15.588,22,30,60,90,surplus,34.61644009,surplus,deficit,-0.02974735,1.02974735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/14/2019,14,10,2019,18.216,21.5,32,37,90,deficit,-39.92251767,deficit,surplus,0.024436424,0.975563576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/2019,15,10,2019,15.588,21.5,29,36,91,deficit,-53.45325888,surplus,surplus,0.018364374,0.981635626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2019,16,10,2019,15.588,22.5,30.5,63,93,surplus,62.74119194,surplus,deficit,-0.016196642,1.016196642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/17/2019,17,10,2019,18.36,21.5,31,55,92,surplus,29.71143847,surplus,deficit,-0.034829324,1.034829324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/18/2019,18,10,2019,15.588,21.5,29.5,54,91,surplus,6.463476926,surplus,deficit,-0.183033627,1.183033627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/19/2019,19,10,2019,16.90971429,22,28.5,68,92,surplus,48.88111955,surplus,deficit,-0.020885059,1.020885059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/20/2019,20,10,2019,15.588,23.5,27,68,92,surplus,46.85519138,surplus,deficit,-0.021807782,1.021807782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2019,21,10,2019,21.348,21.5,31,53,91,surplus,20.03939729,surplus,deficit,-0.052522671,1.052522671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/22/2019,22,10,2019,19.836,22,31,50,92,surplus,16.03726375,surplus,deficit,-0.06650146,1.06650146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/23/2019,23,10,2019,17.82,23,30,60,93,surplus,58.45142628,surplus,deficit,-0.017406008,1.017406008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/24/2019,24,10,2019,15.732,23,29.5,55,94,surplus,33.54358731,surplus,deficit,-0.03072802,1.03072802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/25/2019,25,10,2019,17.136,21,30.5,57,93,surplus,26.16283137,surplus,deficit,-0.039741156,1.039741156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/26/2019,26,10,2019,15.192,22,30.6,57,92,surplus,34.92704,surplus,deficit,-0.029475015,1.029475015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/27/2019,27,10,2019,15.588,22.5,30,60,92,surplus,44.59313086,surplus,deficit,-0.022939394,1.022939394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/28/2019,28,10,2019,12.888,21.5,27.5,75,92,surplus,42.35154593,surplus,deficit,-0.024182893,1.024182893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/29/2019,29,10,2019,15.732,21,28,73,93,surplus,45.64092893,surplus,deficit,-0.022400968,1.022400968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/30/2019,30,10,2019,18.72,22.5,30,62,93,surplus,61.20940536,surplus,deficit,-0.016608701,1.016608701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2019,31,10,2019,18.9,23,31.5,56,93,surplus,65.64375902,surplus,deficit,-0.015469397,1.015469397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/1/2019,1,11,2019,17.82,23,32,45,92,surplus,19.89799685,surplus,deficit,-0.052915661,1.052915661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/2/2019,2,11,2019,14.724,22.5,29.5,71,95,surplus,76.56276969,surplus,deficit,-0.013234031,1.013234031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/3/2019,3,11,2019,15.012,22.5,31.5,56,94,surplus,51.06759729,surplus,deficit,-0.019972998,1.019972998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/4/2019,4,11,2019,21.384,22,33,46,95,surplus,32.0232701,surplus,deficit,-0.032233868,1.032233868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/5/2019,5,11,2019,19.8,24,31.5,58,93,surplus,93.98027874,surplus,deficit,-0.010754969,1.010754969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/6/2019,6,11,2019,16.776,22.5,31,59,93,surplus,58.23459269,surplus,deficit,-0.017471951,1.017471951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/7/2019,7,11,2019,16.02,22.5,32,55,93,surplus,53.65153812,surplus,deficit,-0.018992797,1.018992797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/8/2019,8,11,2019,19.152,24.5,32,42,93,surplus,33.2585816,surplus,deficit,-0.030999503,1.030999503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2019,9,11,2019,20.052,24,32.5,42,93,surplus,31.36875456,surplus,deficit,-0.032928581,1.032928581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/10/2019,10,11,2019,12.096,24,30,72,94,surplus,86.8947147,surplus,deficit,-0.01164216,1.01164216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/11/2019,11,11,2019,14.148,23,30,73,95,surplus,92.13011047,surplus,deficit,-0.010973321,1.010973321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/12/2019,12,11,2019,19.548,23.5,31.5,56,93,surplus,75.47703444,surplus,deficit,-0.013426958,1.013426958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/13/2019,13,11,2019,19.296,21.5,31.5,46,93,deficit,-0.164727121,deficit,surplus,0.858570203,0.141429797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/14/2019,14,11,2019,13.5,22.5,32,43,90,surplus,3.037654888,surplus,deficit,-0.490760239,1.490760239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/2019,15,11,2019,20.124,22.5,33.5,37,92,deficit,-10.36925406,deficit,surplus,0.087956518,0.912043482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/16/2019,16,11,2019,20.916,24,34,32,94,deficit,-2.527004167,deficit,surplus,0.283526742,0.716473258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/17/2019,17,11,2019,17.82,24,34,32,94,deficit,-0.032089975,deficit,surplus,0.968907773,0.031092227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/18/2019,18,11,2019,20.448,25,32.5,39,94,surplus,37.65703488,surplus,deficit,-0.027279893,1.027279893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/19/2019,19,11,2019,19.692,24.5,33,51,94,surplus,94.52019819,surplus,deficit,-0.010692877,1.010692877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/20/2019,20,11,2019,18.576,24,32.5,54,94,surplus,88.58656691,surplus,deficit,-0.011417276,1.011417276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/2019,21,11,2019,13.824,24,31,67,95,surplus,96.83598544,surplus,deficit,-0.010434494,1.010434494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/22/2019,22,11,2019,20.736,21,32,55,94,surplus,44.51333614,surplus,deficit,-0.02298146,1.02298146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/23/2019,23,11,2019,20.772,21,31.5,52,95,surplus,25.18524575,surplus,deficit,-0.041347523,1.041347523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/2019,24,11,2019,18.252,25,33.5,37,94,surplus,35.88408679,surplus,deficit,-0.028666366,1.028666366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/2019,25,11,2019,19.656,25,33.5,36,90,surplus,19.39562053,surplus,deficit,-0.054360765,1.054360765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2019,26,11,2019,19.62,25,33.5,52,93,surplus,113.0333438,surplus,deficit,-0.008925914,1.008925914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2019,27,11,2019,19.908,23.5,33.5,30,88,deficit,-43.09997441,deficit,surplus,0.02267575,0.97732425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/2019,28,11,2019,19.98,22,33.5,31,92,deficit,-49.19709552,surplus,surplus,0.019921471,0.980078529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2019,29,11,2019,17.82,23,33.5,30,91,deficit,-36.1386528,deficit,surplus,0.026926125,0.973073875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2019,30,11,2019,17.82,23.5,34,12,92,deficit,-110.3761093,surplus,deficit,0.008978586,0.991021414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2019,1,12,2019,16.56,24,32,39.1,93,surplus,11.90614873,surplus,deficit,-0.091691396,1.091691396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2019,2,12,2019,17.244,23,32,37.8,92,deficit,-10.13268302,deficit,surplus,0.089825606,0.910174394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/3/2019,3,12,2019,14.832,24.1,33,62.3,92,surplus,108.0120059,surplus,deficit,-0.009344746,1.009344746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/4/2019,4,12,2019,18.468,24.2,35,49.4,92,surplus,100.029723,surplus,deficit,-0.010097978,1.010097978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/5/2019,5,12,2019,18.972,24.5,33,49.9,93,surplus,83.19418431,surplus,deficit,-0.012166311,1.012166311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/6/2019,6,12,2019,16.2,24.5,33,41.1,94,surplus,38.83393075,surplus,deficit,-0.026431301,1.026431301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/7/2019,7,12,2019,18.792,24,33,34.8,94,surplus,3.972243689,surplus,deficit,-0.336446168,1.336446168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/8/2019,8,12,2019,18.576,24,33,38.1,91,surplus,11.3673997,surplus,deficit,-0.096456202,1.096456202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/9/2019,9,12,2019,18.252,24,33,35.6,92,surplus,2.44968516,surplus,deficit,-0.689804951,1.689804951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/10/2019,10,12,2019,19.044,24.5,34,53.5,91,surplus,110.9289967,surplus,deficit,-0.009096781,1.009096781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/11/2019,11,12,2019,18.648,24,34.5,52,93,surplus,106.5632112,surplus,deficit,-0.009472997,1.009472997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/12/2019,12,12,2019,17.568,23,32.5,31,91,deficit,-38.24439914,deficit,surplus,0.025481343,0.974518657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/2019,13,12,2019,15.948,22.5,32,28,92,deficit,-51.88404667,surplus,surplus,0.018909294,0.981090706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/2019,14,12,2019,18.036,21,32.5,25,92,deficit,-89.68780504,surplus,surplus,0.011026841,0.988973159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/15/2019,15,12,2019,18.684,21.5,32,27,92,deficit,-80.99026798,surplus,surplus,0.012196569,0.987803431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/16/2019,16,12,2019,19.188,21,33.5,20,95,deficit,-108.1081384,surplus,deficit,0.009165219,0.990834781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/17/2019,17,12,2019,18.36,20,33,20,95,deficit,-117.2374622,surplus,deficit,0.008457556,0.991542444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/18/2019,18,12,2019,18.756,22.5,33,27,95,deficit,-53.72683234,surplus,surplus,0.018272572,0.981727428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/19/2019,19,12,2019,18.07714286,22.5,34.5,31,95,deficit,-20.73826476,deficit,surplus,0.046001832,0.953998168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/20/2019,20,12,2019,19.44,23,35,34,96,surplus,8.855302904,surplus,deficit,-0.127302538,1.127302538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/2019,21,12,2019,17.784,23,34,39,88,surplus,3.733621935,surplus,deficit,-0.365815034,1.365815034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2019,22,12,2019,19.8,21,35,23,70,deficit,-150.0662145,surplus,deficit,0.006619614,0.993380386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2019,23,12,2019,20.376,17,35,18,90,deficit,-178.7973718,surplus,deficit,0.005561817,0.994438183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2019,24,12,2019,20.34,22,35.5,18,96,deficit,-99.24175,surplus,deficit,0.009975883,0.990024117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/25/2019,25,12,2019,19.764,17.5,35,17,92,deficit,-169.6725604,surplus,deficit,0.005859173,0.994140827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/26/2019,26,12,2019,19.872,18,34.5,17,93,deficit,-165.2731018,surplus,deficit,0.006014202,0.993985798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/27/2019,27,12,2019,19.872,18,34.5,21,84,deficit,-162.0018281,surplus,deficit,0.006134901,0.993865099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/2019,28,12,2019,18.396,18,34.9,17,74,deficit,-186.6279187,surplus,deficit,0.005329697,0.994670303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/29/2019,29,12,2019,20.304,19,36,20,78,deficit,-166.9488497,surplus,deficit,0.005954194,0.994045806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/30/2019,30,12,2019,20.376,15.5,36,19,77,deficit,-205.9042203,surplus,deficit,0.004833154,0.995166846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/2019,31,12,2019,19.944,16,35,21,76,deficit,-192.6104083,surplus,deficit,0.005165012,0.994834988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/1/2020,1,1,2020,19.584,18,31,23,42,deficit,-248.5521766,surplus,deficit,0.004007178,0.995992822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/2/2020,2,1,2020,19.584,12.5,31.5,23,34,deficit,-272.3337884,surplus,deficit,0.00365853,0.99634147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/3/2020,3,1,2020,16.38,17,32,24,35,deficit,-212.3326725,surplus,deficit,0.004687515,0.995312485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/4/2020,4,1,2020,17.46,19.5,33,28,64,deficit,-142.4221166,surplus,deficit,0.006972425,0.993027575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/5/2020,5,1,2020,19.584,18.5,34,30,61,deficit,-158.1208279,surplus,deficit,0.006284532,0.993715468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/6/2020,6,1,2020,19.584,20.5,35,28,59,deficit,-151.4313277,surplus,deficit,0.006560331,0.993439669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/7/2020,7,1,2020,17.424,20,35,22,64,deficit,-155.9939171,surplus,deficit,0.006369674,0.993630326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2020,8,1,2020,19.584,21,35.5,21,76,deficit,-141.8782084,surplus,deficit,0.006998968,0.993001032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/2020,9,1,2020,17.28,20,34,40,100,deficit,-2.75074601,deficit,surplus,0.266613628,0.733386372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/2020,10,1,2020,16.308,24,34.5,53,99,surplus,114.724813,surplus,deficit,-0.008793156,1.008793156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/1/2020,1,11,2020,17.424,24.5,34.4,50,100,surplus,116.545204,surplus,deficit,-0.008654621,1.008654621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/2/2020,2,11,2020,16.38,24,34.5,27,100,deficit,-2.863710533,deficit,surplus,0.258818561,0.741181439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/3/2020,3,11,2020,19.692,23,36,33,100,surplus,25.20785035,surplus,deficit,-0.041308914,1.041308914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/4/2020,4,11,2020,20.088,22.5,36,35,97,surplus,20.53633432,surplus,deficit,-0.051186675,1.051186675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/5/2020,5,11,2020,19.08,21.5,35.1,23,97,deficit,-71.11428069,surplus,surplus,0.013866879,0.986133121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/6/2020,6,11,2020,20.124,20,35.5,19,59,deficit,-209.240017,surplus,deficit,0.004756468,0.995243532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/7/2020,7,11,2020,19.08,20.5,34.5,22,84,deficit,-124.1842525,surplus,deficit,0.007988225,0.992011775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/8/2020,8,11,2020,19.26,20,34,24,49,deficit,-202.6885807,surplus,deficit,0.004909455,0.995090545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2020,9,11,2020,16.38,20,33.5,26,52,deficit,-158.2550896,surplus,deficit,0.006279234,0.993720766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/20/2020,20,1,2020,19.188,20,35.1,23,54,deficit,-189.9317275,surplus,deficit,0.005237474,0.994762526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2020,1,12,2020,16.524,20.2,37,22,81,deficit,-101.7622501,surplus,deficit,0.0097312,0.9902688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2020,2,12,2020,19.584,21,35.5,18,100,deficit,-99.44501564,surplus,deficit,0.009955696,0.990044304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/3/2020,3,12,2020,20.448,20.5,35.5,13,28,deficit,-323.1845719,surplus,deficit,0.003084663,0.996915337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/4/2020,4,12,2020,21.024,19.5,36,13,31,deficit,-326.6132668,surplus,deficit,0.003052379,0.996947621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/5/2020,5,12,2020,20.7,19.5,36,14,43,deficit,-286.4558108,surplus,deficit,0.003478796,0.996521204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/6/2020,6,12,2020,19.368,18,34.5,15,49,deficit,-259.0195606,surplus,deficit,0.003845865,0.996154135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
