Date,Day,Month,Year,SolRadiation (MJ/m²/day),TempMin (°C),TempMax (°C),RelHumMin (%),RelHumMax (%),net radiation name,net radiation,SurplusCal,DeficitCal,deficit,surplus,,,S,D,,,,DAY,January,, February ,,March,,April,, May,,June,,July,,August,,September,, October,,November,, December,
12/23/2020,23,12,2020,14.8803,23.5,35,17,96,deficit,-57.15348049,surplus,surplus,0.017195875,0.982804125,,0.756003173,0.756003173,0.360001511,0.540002266,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2020,24,12,2020,11.865,25,34,43,97,surplus,57.25526193,surplus,deficit,-0.017776115,1.017776115,,0.782904704,0.782904704,0.372811764,0.559217646,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/25/2020,25,12,2020,14.6685,25,35,15,96,deficit,-45.38581739,deficit,surplus,0.021558314,0.978441686,,0.752647451,0.752647451,0.358403548,0.537605322,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/26/2020,26,12,2020,15.4503,20,34,2,86,deficit,-183.5454044,surplus,deficit,0.005418721,0.994581279,,0.765062522,0.765062522,0.364315487,0.54647323,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/27/2020,27,12,2020,14.9238,20,35.1,2,88,deficit,-174.2783653,surplus,deficit,0.005705211,0.994294789,,0.764842145,0.764842145,0.364210545,0.546315818,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/2020,28,12,2020,12.5868,20,34,8,90,deficit,-120.8043697,surplus,deficit,0.008209886,0.991790114,,0.762915472,0.762915472,0.363293082,0.544939623,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/29/2020,29,12,2020,13.1448,21,34,4,93,deficit,-127.9363673,surplus,deficit,0.007755764,0.992244236,,0.763264797,0.763264797,0.363459427,0.545189141,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/30/2020,30,12,2020,12.4167,21,34,10,95,deficit,-96.88308636,surplus,surplus,0.01021627,0.98978373,,0.7613721,0.7613721,0.362558143,0.543837214,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/2020,31,12,2020,12.756,21,35,8,94,deficit,-107.673068,surplus,deficit,0.009201912,0.990798088,,0.762152375,0.762152375,0.362929703,0.544394554,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/1/2021,1,1,2021,13.9038,23.5,34,25,94,deficit,-29.40258051,deficit,surplus,0.032891945,0.967108055,,0.743929273,0.743929273,0.354252035,0.531378052,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/2/2021,2,1,2021,10.6242,25,32.5,40,94,surplus,29.09095002,surplus,deficit,-0.035598654,1.035598654,,0.796614349,0.796614349,0.379340166,0.569010249,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/3/2021,3,1,2021,10.0185,25,34,43,96,surplus,48.94143712,surplus,deficit,-0.020858782,1.020858782,,0.785275986,0.785275986,0.373940946,0.560911419,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/4/2021,4,1,2021,12.3033,25,35.1,29,91,surplus,5.284061149,surplus,deficit,-0.233423372,1.233423372,,0.948787209,0.527104005,0.527104005,0.790656008,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/5/2021,5,1,2021,14.5065,23,29.5,38,95,deficit,-16.48418754,deficit,surplus,0.057194536,0.942805464,,0.725234972,0.725234972,0.345349987,0.51802498,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/6/2021,6,1,2021,13.1997,23,30,41,79,deficit,-32.04786475,deficit,surplus,0.030259141,0.969740859,,0.745954507,0.745954507,0.355216432,0.532824648,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/7/2021,7,1,2021,13.1019,22,34.1,37,95,surplus,2.797692598,surplus,deficit,-0.556268631,1.556268631,,1.197129716,0.665072065,0.665072065,0.997608097,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2021,8,1,2021,14.3352,23,35,20,94,deficit,-52.1107274,surplus,surplus,0.018828588,0.981171412,,0.75474724,0.75474724,0.359403448,0.539105171,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/2021,9,1,2021,14.9055,24,35.1,20,95,deficit,-39.73721116,deficit,surplus,0.024547581,0.975452419,,0.750348015,0.750348015,0.357308578,0.535962868,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/2021,10,1,2021,11.6763,25,33,33,97,surplus,18.50507901,surplus,deficit,-0.057126277,1.057126277,,0.813174059,0.451763366,0.451763366,0.677645049,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/1/2021,1,11,2021,12.4029,24.5,28.5,34,99,deficit,-4.048772697,deficit,surplus,0.198067939,0.801932061,,0.616870816,0.616870816,0.616870816,0.925306224,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/2/2021,2,11,2021,13.8192,23,35,14,95,deficit,-71.7797251,surplus,surplus,0.01374009,0.98625991,,0.758661469,0.758661469,0.361267366,0.541901049,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/3/2021,3,11,2021,14.0559,23,34,18,96,deficit,-58.35269692,surplus,surplus,0.016848434,0.983151566,,0.756270435,0.756270435,0.360128779,0.540193168,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/4/2021,4,11,2021,14.9985,26,35,16,94,deficit,-33.3239355,deficit,surplus,0.029134188,0.970865812,,0.746819855,0.746819855,0.355628503,0.533442754,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/5/2021,5,11,2021,15.2619,26,36,10,93,deficit,-61.91893241,surplus,surplus,0.015893467,0.984106533,,0.757005025,0.757005025,0.360478584,0.540717875,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/6/2021,6,11,2021,13.9302,23,34,4,95,deficit,-112.8843296,surplus,deficit,0.008780839,0.991219161,,0.762476278,0.762476278,0.363083942,0.544625913,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/7/2021,7,11,2021,12.4896,24,33,16,95,deficit,-51.18079214,surplus,surplus,0.01916414,0.98083586,,0.754489123,0.754489123,0.359280535,0.538920802,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/8/2021,8,11,2021,10.6422,23,32.1,37,94,deficit,0.627936765,deficit,surplus,2.687715165,-1.687715165,,-1.687715165,-1.687715165,-1.687715165,-2.531572748,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2021,9,11,2021,12.3627,24,33,15,94,deficit,-55.59134894,surplus,surplus,0.017670545,0.982329455,,0.755638042,0.755638042,0.359827639,0.539741459,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/20/2021,20,1,2021,12.5832,23,33,2,65,deficit,-160.9745444,surplus,deficit,0.00617381,0.99382619,,0.764481685,0.764481685,0.364038897,0.546058346,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2021,1,12,2021,12.4695,25,33,2,85,deficit,-105.8831651,surplus,deficit,0.00935601,0.99064399,,0.762033838,0.762033838,0.362873256,0.544309885,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2021,2,12,2021,10.6395,19,32,5,58,deficit,-151.0886255,surplus,deficit,0.006575114,0.993424886,,0.764172989,0.764172989,0.3638919,0.545837849,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/3/2021,3,12,2021,11.1276,19,34,2,60,deficit,-165.953856,surplus,deficit,0.005989679,0.994010321,,0.764623324,0.764623324,0.364106345,0.546159517,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/4/2021,4,12,2021,11.544,19.5,35.2,4,91,deficit,-124.3047941,surplus,deficit,0.007980541,0.992019459,,0.763091892,0.763091892,0.363377091,0.545065637,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/5/2021,5,12,2021,10.806,19.5,34,22,95,deficit,-58.36719416,surplus,surplus,0.01684432,0.98315568,,0.7562736,0.7562736,0.360130286,0.540195429,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/6/2021,6,12,2021,12.4581,26,35.5,12,95,deficit,-36.67164412,deficit,surplus,0.026545165,0.973454835,,0.748811412,0.748811412,0.356576863,0.534865294,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/7/2021,7,12,2021,12.6993,23.5,34,22,94,deficit,-36.03837535,deficit,surplus,0.026999024,0.973000976,,0.748462289,0.748462289,0.356410614,0.534615921,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/8/2021,8,12,2021,11.3673,23.5,34,26,94,deficit,-18.32375432,deficit,surplus,0.051749778,0.948250222,,0.729423248,0.729423248,0.347344404,0.521016605,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/9/2021,9,12,2021,12.0021,24,36,17,96,deficit,-35.1537882,deficit,surplus,0.027659619,0.972340381,,0.747954139,0.747954139,0.356168638,0.534252957,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/30/2021,30,1,2021,12.0912,24.5,34.5,15,95,deficit,-43.54078454,deficit,surplus,0.022451333,0.977548667,,0.751960513,0.751960513,0.358076435,0.537114652,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/31/2021,31,1,2021,12.1308,23.5,34.5,15,94,deficit,-55.8453773,surplus,surplus,0.01759158,0.98240842,,0.755698785,0.755698785,0.359856564,0.539784846,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/1/2021,1,2,2021,12.1593,23.5,35,21,96,deficit,-29.91211341,deficit,surplus,0.032349778,0.967650222,,0.744346325,0.744346325,0.354450631,0.531675946,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/2/2021,2,2,2021,12.1911,24,33.5,9,92,deficit,-76.701461,surplus,surplus,0.012869771,0.987130229,,0.759330945,0.759330945,0.361586164,0.542379247,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/3/2021,3,2,2021,12.165,24,36,20,96,deficit,-24.48761097,deficit,surplus,0.039234748,0.960765252,,0.739050194,0.739050194,0.351928664,0.527892996,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/4/2021,4,2,2021,13.0461,24.5,36.5,8,97,deficit,-67.54797131,surplus,surplus,0.014588324,0.985411676,,0.758008982,0.758008982,0.360956658,0.541434987,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/5/2021,5,2,2021,11.5248,24.5,34.5,23,95,deficit,-14.64332712,deficit,surplus,0.06392502,0.93607498,,0.720057677,0.720057677,0.342884608,0.514326912,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/6/2021,6,2,2021,11.4015,24.5,35,19,95,deficit,-25.68478088,deficit,surplus,0.037474544,0.962525456,,0.740404197,0.740404197,0.352573427,0.528860141,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/7/2021,7,2,2021,13.2411,25,36,12,95,deficit,-51.2242001,surplus,surplus,0.019148211,0.980851789,,0.754501376,0.754501376,0.35928637,0.538929554,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/8/2021,8,2,2021,13.0029,25,36.5,4,93,deficit,-86.79542328,surplus,surplus,0.011390115,0.988609885,,0.760469142,0.760469142,0.362128163,0.543192245,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/9/2021,9,2,2021,14.9097,24.5,36,9,95,deficit,-80.15388661,surplus,surplus,0.012322269,0.987677731,,0.759752101,0.759752101,0.361786715,0.542680072,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/10/2021,10,2,2021,12.2832,24.5,35,31,95,surplus,14.39196395,surplus,deficit,-0.074671647,1.074671647,,0.826670498,0.459261388,0.459261388,0.688892081,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/11/2021,11,2,2021,10.098,25,34.9,38,95,surplus,39.22077889,surplus,deficit,-0.026163779,1.026163779,,0.789356753,0.789356753,0.375884168,0.563826252,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2021,12,2,2021,12.7371,25,36,24,95,deficit,-0.926759074,deficit,surplus,0.519006249,0.480993751,,0.480993751,0.480993751,0.480993751,0.721490627,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/13/2021,13,2,2021,11.2986,25,36,25,95,surplus,4.361822741,surplus,deficit,-0.297457682,1.297457682,,0.998044371,0.554469095,0.554469095,0.831703642,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/14/2021,14,2,2021,11.1507,25,35.5,26,95,surplus,5.544633042,surplus,deficit,-0.220039768,1.220039768,,0.938492129,0.521384516,0.521384516,0.782076774,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/15/2021,15,2,2021,12.2268,25,35.5,21,95,deficit,-13.85891883,deficit,surplus,0.067299648,0.932700352,,0.717461809,0.717461809,0.717461809,1.076192714,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/16/2021,16,2,2021,9.8103,25.2,34.5,31,94,surplus,16.70763222,surplus,deficit,-0.063663319,1.063663319,,0.818202553,0.454556974,0.454556974,0.681835461,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/17/2021,17,2,2021,13.3632,25,35,5,83,deficit,-108.090227,surplus,deficit,0.009166724,0.990833276,,0.762179443,0.762179443,0.362942592,0.544413888,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/18/2021,18,2,2021,12.8955,22.5,35.1,12,88,deficit,-91.01241936,surplus,surplus,0.010868098,0.989131902,,0.760870694,0.760870694,0.362319378,0.543479067,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/19/2021,19,2,2021,12.5466,22,34.5,7,27,deficit,-214.4368443,surplus,deficit,0.004641732,0.995358268,,0.765660206,0.765660206,0.364600098,0.546900147,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/20/2021,20,2,2021,12.1947,20.5,34,8,66,deficit,-148.5623773,surplus,deficit,0.006686173,0.993313827,,0.764087559,0.764087559,0.363851219,0.545776828,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/21/2021,21,2,2021,11.0763,21,35,5,75,deficit,-127.8394793,surplus,deficit,0.007761596,0.992238404,,0.763260311,0.763260311,0.363457291,0.545185936,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/22/2021,22,2,2021,10.9137,19.5,35,7,94,deficit,-103.6568935,surplus,deficit,0.009555032,0.990444968,,0.761880745,0.761880745,0.362800355,0.544200532,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/23/2021,23,2,2021,10.6545,21.5,34.5,19,98,deficit,-46.03907959,deficit,surplus,0.021258919,0.978741081,,0.752877755,0.752877755,0.358513216,0.537769825,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2021,24,2,2021,10.3068,24,35,29,95,surplus,3.757650505,surplus,deficit,-0.362627533,1.362627533,,1.048175025,0.582319459,0.582319459,0.873479188,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/25/2021,25,2,2021,10.6197,24.5,35,37,98,surplus,38.17388629,surplus,deficit,-0.026900604,1.026900604,,0.789923542,0.789923542,0.376154067,0.564231101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/26/2021,26,2,2021,12.8898,24.5,35,25,95,deficit,-8.269440262,deficit,surplus,0.107881379,0.892118621,,0.686245093,0.686245093,0.686245093,1.02936764,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/27/2021,27,2,2021,11.7783,24,34.5,18,92,deficit,-42.58184943,deficit,surplus,0.022945332,0.977054668,,0.751580514,0.751580514,0.357895483,0.536843224,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/28/2021,28,2,2021,13.1889,23,36,15,99,deficit,-53.58950415,surplus,surplus,0.01831854,0.98168146,,0.755139585,0.755139585,0.359590278,0.539385418,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2021,1,3,2021,12.8094,23,36,29,97,deficit,0.008653176,deficit,surplus,1.008728707,-0.008728707,,-0.008728707,-0.008728707,-0.008728707,-0.013093061,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2021,2,3,2021,13.725,24,37,10,99,deficit,-63.85792272,surplus,surplus,0.015418317,0.984581683,,0.757370525,0.757370525,0.360652631,0.540978947,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2021,3,3,2021,13.5429,24,37,10,97,deficit,-67.07355134,surplus,surplus,0.014689993,0.985310007,,0.757930775,0.757930775,0.360919416,0.541379125,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/4/2021,4,3,2021,12.7566,24.5,37,16,98,deficit,-29.18286459,deficit,surplus,0.033131381,0.966868619,,0.743745092,0.743745092,0.354164329,0.531246494,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2021,5,3,2021,11.2137,25,36.5,22,95,deficit,-3.991103851,deficit,surplus,0.20035648,0.79964352,,0.79964352,0.79964352,0.380782629,0.571173943,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/6/2021,6,3,2021,12.4194,25.5,36,30,93,surplus,24.46697505,surplus,deficit,-0.042613076,1.042613076,,0.802010058,0.445561144,0.445561144,0.668341715,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/2021,7,3,2021,13.7892,25.5,37,17,95,deficit,-22.04171718,deficit,surplus,0.043399543,0.956600457,,0.735846505,0.735846505,0.350403098,0.525604647,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/8/2021,8,3,2021,13.8951,25,37,18,96,deficit,-21.94554289,deficit,surplus,0.043581449,0.956418551,,0.735706578,0.735706578,0.350336466,0.525504698,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/9/2021,9,3,2021,11.6928,26.5,36.2,28,96,surplus,35.6935409,surplus,deficit,-0.028823809,1.028823809,,0.79140293,0.79140293,0.376858538,0.565287807,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/10/2021,10,3,2021,11.3814,25.2,36,30,100,surplus,33.86807755,surplus,deficit,-0.030424657,1.030424657,,0.792634352,0.792634352,0.377444929,0.566167394,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/11/2021,11,3,2021,14.349,24,33,45,96,surplus,48.49633692,surplus,deficit,-0.021054255,1.021054255,,0.78542635,0.78542635,0.374012548,0.561018821,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/12/2021,12,3,2021,14.1993,24,34.5,39,95,surplus,36.70207951,surplus,deficit,-0.028009573,1.028009573,,0.790776595,0.790776595,0.376560283,0.564840425,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/13/2021,13,3,2021,12.5265,24,34,41,95,surplus,37.09431865,surplus,deficit,-0.027705191,1.027705191,,0.790542455,0.790542455,0.376448788,0.564673182,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/14/2021,14,3,2021,7.7451,23,30,71,99,surplus,57.76497629,surplus,deficit,-0.017616496,1.017616496,,0.78278192,0.78278192,0.372753295,0.559129943,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/15/2021,15,3,2021,15.1566,23.5,34.5,18,98,deficit,-51.46033416,surplus,surplus,0.019062021,0.980937979,,0.754567676,0.754567676,0.359317941,0.538976912,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/16/2021,16,3,2021,11.4504,23.5,32.8,46,95,surplus,36.22113961,surplus,deficit,-0.02839204,1.02839204,,0.7910708,0.7910708,0.376700381,0.565050571,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2021,17,3,2021,8.5446,25,29,65,97,surplus,57.59276155,surplus,deficit,-0.017670104,1.017670104,,0.782823157,0.782823157,0.372772932,0.559159398,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/2021,18,3,2021,4.716,24,28,72,98,surplus,36.87318718,surplus,deficit,-0.027875973,1.027875973,,0.790673825,0.790673825,0.376511345,0.564767018,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/19/2021,19,3,2021,11.9766,22.1,31.5,45,97,surplus,14.07666562,surplus,deficit,-0.076472094,1.076472094,,0.828055457,0.460030809,0.460030809,0.690046214,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/20/2021,20,3,2021,13.0788,22,33,42,98,surplus,16.97937519,surplus,deficit,-0.06258067,1.06258067,,0.817369746,0.454094303,0.454094303,0.681141455,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/21/2021,21,3,2021,16.4511,21.5,32,51,95,surplus,30.68874062,surplus,deficit,-0.033682803,1.033682803,,0.795140618,0.795140618,0.378638389,0.567957584,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/22/2021,22,3,2021,13.3473,21.1,34,44,90,surplus,9.529834475,surplus,deficit,-0.117235569,1.117235569,,0.859411976,0.477451098,0.477451098,0.716176647,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/2021,23,3,2021,5.8584,23,29.5,72,98,surplus,44.8237603,surplus,deficit,-0.022818672,1.022818672,,0.786783594,0.786783594,0.374658854,0.561988281,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/2021,24,3,2021,6.969,21.5,27.5,75,96,surplus,32.5606342,surplus,deficit,-0.031685041,1.031685041,,0.793603878,0.793603878,0.377906608,0.566859913,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/25/2021,25,3,2021,11.9553,22.1,31,56,97,surplus,40.08133307,surplus,deficit,-0.025587664,1.025587664,,0.788913588,0.788913588,0.375673137,0.563509705,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/26/2021,26,3,2021,17.7639,23,35,30,94,deficit,-16.4469959,deficit,surplus,0.057316458,0.942683542,,0.725141186,0.725141186,0.345305327,0.51795799,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/27/2021,27,3,2021,14.7681,22.5,34.5,37,95,surplus,10.51538993,surplus,deficit,-0.105092908,1.105092908,,0.850071468,0.472261926,0.472261926,0.70839289,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2021,28,3,2021,15.6303,25,34.5,25,96,deficit,-6.438545465,deficit,surplus,0.134434884,0.865565116,,0.66581932,0.66581932,0.66581932,0.99872898,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/29/2021,29,3,2021,15.1812,24.2,35.2,16,99,deficit,-46.0771958,deficit,surplus,0.021241707,0.978758293,,0.752890995,0.752890995,0.358519521,0.537779282,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/30/2021,30,3,2021,13.605,24,34.5,25,99,deficit,-9.746836048,deficit,surplus,0.093050643,0.906949357,,0.697653352,0.697653352,0.697653352,1.046480027,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/2021,31,3,2021,13.6125,25.5,35.5,20,98,deficit,-7.801825072,deficit,surplus,0.113612801,0.886387199,,0.681836307,0.681836307,0.681836307,1.02275446,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2021,1,4,2021,13.7406,25.5,35,18,98,deficit,-18.30531923,deficit,surplus,0.051799195,0.948200805,,0.729385235,0.729385235,0.347326302,0.520989453,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/2/2021,2,4,2021,16.0077,25.5,36.5,6,94,deficit,-89.97335924,surplus,surplus,0.010992229,0.989007771,,0.760775208,0.760775208,0.362273909,0.543410863,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2021,3,4,2021,10.7034,25.5,34,31,95,surplus,19.14932565,surplus,deficit,-0.055098466,1.055098466,,0.811614205,0.45089678,0.45089678,0.676345171,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2021,4,4,2021,14.9145,25.5,35.1,32,94,surplus,31.02557388,surplus,deficit,-0.033304942,1.033304942,,0.794849955,0.794849955,0.378499979,0.567749968,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/5/2021,5,4,2021,15.7941,25.5,35.1,25,96,surplus,4.607978463,surplus,deficit,-0.277163517,1.277163517,,0.982433475,0.545796375,0.545796375,0.818694562,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2021,6,4,2021,15.2553,27,31.2,30,95,surplus,21.17382431,surplus,deficit,-0.049569184,1.049569184,,0.807360911,0.448533839,0.448533839,0.672800759,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/7/2021,7,4,2021,17.1108,25,36,36,95,surplus,57.93678877,surplus,deficit,-0.017563337,1.017563337,,0.782741028,0.782741028,0.372733823,0.559100735,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/8/2021,8,4,2021,15.309,25,35.1,40,98,surplus,70.57883432,surplus,deficit,-0.014372187,1.014372187,,0.780286298,0.780286298,0.371564904,0.557347355,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/9/2021,9,4,2021,11.6724,24.5,31,53,95,surplus,52.06975696,surplus,deficit,-0.01958106,1.01958106,,0.784293123,0.784293123,0.373472916,0.560209374,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/2021,10,4,2021,16.7619,23.5,35,40,94,surplus,41.0158713,surplus,deficit,-0.024990084,1.024990084,,0.788453911,0.788453911,0.375454243,0.563181365,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/11/2021,11,4,2021,14.5584,22,35,38,93,surplus,9.265904178,surplus,deficit,-0.120978901,1.120978901,,0.862291462,0.479050812,0.479050812,0.718576219,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/12/2021,12,4,2021,16.9218,23,35.5,10,95,deficit,-109.8294813,surplus,deficit,0.00902287,0.99097713,,0.7622901,0.7622901,0.362995286,0.544492929,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/2021,13,4,2021,16.4685,24,34.5,37,93,surplus,25.85851132,surplus,deficit,-0.04022767,1.04022767,,0.800175131,0.444541739,0.444541739,0.666812609,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/14/2021,14,4,2021,15.6687,24,34.5,34,97,surplus,21.67423728,surplus,deficit,-0.048369378,1.048369378,,0.806437983,0.448021102,0.448021102,0.672031653,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/2021,15,4,2021,17.1855,22,34.5,40,100,surplus,29.14034397,surplus,deficit,-0.035536168,1.035536168,,0.796566283,0.796566283,0.379317278,0.568975916,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/16/2021,16,4,2021,15.0069,23.5,34,52,96,surplus,82.4246262,surplus,deficit,-0.012281297,1.012281297,,0.778677921,0.778677921,0.37079901,0.556198515,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/17/2021,17,4,2021,13.8363,23.5,32,55,100,surplus,73.77617961,surplus,deficit,-0.01374076,1.01374076,,0.779800585,0.779800585,0.371333612,0.557000418,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/18/2021,18,4,2021,3.705,21.5,25.5,84,100,surplus,24.95293277,surplus,deficit,-0.041748541,1.041748541,,0.801345032,0.445191684,0.445191684,0.667787526,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/19/2021,19,4,2021,17.448,22,32,51,95,surplus,38.3707928,surplus,deficit,-0.026758865,1.026758865,,0.789814512,0.789814512,0.376102148,0.564153223,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2021,20,4,2021,16.5096,22.5,32,51,97,surplus,48.1110236,surplus,deficit,-0.021226455,1.021226455,,0.785558812,0.785558812,0.374075625,0.561113437,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2021,21,4,2021,15.9981,24,34.5,46,98,surplus,78.64494543,surplus,deficit,-0.012879138,1.012879138,,0.779137798,0.779137798,0.371017999,0.556526999,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/22/2021,22,4,2021,9.3069,23,29.5,60,98,surplus,40.20858312,surplus,deficit,-0.02550462,1.02550462,,0.788849708,0.788849708,0.375642718,0.563464077,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/23/2021,23,4,2021,18.2211,23.1,34,46,100,surplus,71.36495711,surplus,deficit,-0.01421162,1.01421162,,0.780162785,0.780162785,0.371506088,0.557259132,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/24/2021,24,4,2021,12.108,24,32,61,100,surplus,89.50997045,surplus,deficit,-0.011298162,1.011298162,,0.777921663,0.777921663,0.370438887,0.555658331,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/25/2021,25,4,2021,12.9279,25,31.5,62,99,surplus,102.603701,surplus,deficit,-0.009842161,1.009842161,,0.776801662,0.776801662,0.369905553,0.55485833,,,,,,,,,,,,,,,,,,,,,,,,,,,
